Year,Origin,ISO,Destination,Asylum ,Returned,ReturnedIDPss,Resettlement,Naturalisation
2022,Stateless,XXA,Netherlands (Kingdom of the),NLD,-,-,-,799
2022,Sudan,SDN,Ireland,IRL,-,-,-,21
2022,Slovakia,SVK,Canada,CAN,-,-,-,90
2022,Eswatini,SWZ,Ireland,IRL,-,-,-,5
2022,Syrian Arab Rep.,SYR,Belarus,BLR,-,-,-,5
2022,Syrian Arab Rep.,SYR,Kyrgyzstan,KGZ,-,-,-,15
2022,Syrian Arab Rep.,SYR,Ukraine,UKR,-,-,-,5
2022,United Rep. of Tanzania,TZA,Canada,CAN,-,-,-,50
2022,Tajikistan,TJK,Netherlands (Kingdom of the),NLD,-,-,-,14
2022,Turkmenistan,TKM,Canada,CAN,-,-,-,5
2022,Togo,TGO,Canada,CAN,-,-,-,5
2022,Togo,TGO,France,FRA,-,-,-,20
2022,Togo,TGO,Ireland,IRL,-,-,-,5
2022,Trinidad and Tobago,TTO,Netherlands (Kingdom of the),NLD,-,-,-,8
2022,Tunisia,TUN,Canada,CAN,-,-,-,25
2022,Tunisia,TUN,France,FRA,-,-,-,14
2022,Tunisia,TUN,Netherlands (Kingdom of the),NLD,-,-,-,5
2022,Türkiye,TUR,France,FRA,-,-,-,50
2022,United Arab Emirates,ARE,Canada,CAN,-,-,-,15
2022,United Arab Emirates,ARE,Netherlands (Kingdom of the),NLD,-,-,-,5
2022,Uganda,UGA,Netherlands (Kingdom of the),NLD,-,-,-,121
2022,Unknown ,UNK,France,FRA,-,-,-,53
2022,Ukraine,UKR,Belarus,BLR,-,-,-,5
2022,Ukraine,UKR,Kyrgyzstan,KGZ,-,-,-,5
2022,Saint Vincent and the Grenadines,VCT,Canada,CAN,-,-,-,10
2022,Venezuela (Bolivarian Republic of),VEN,Costa Rica,CRI,-,-,-,6
2022,Venezuela (Bolivarian Republic of),VEN,Ireland,IRL,-,-,-,9
2022,Venezuela (Bolivarian Republic of),VEN,Mexico,MEX,-,-,-,130
2022,Western Sahara,ESH,France,FRA,-,-,-,13
2022,Yemen,YEM,France,FRA,-,-,-,8
2022,Yemen,YEM,Ireland,IRL,-,-,-,5
2022,Zimbabwe,ZWE,Canada,CAN,-,-,-,90
2022,Zimbabwe,ZWE,Ireland,IRL,-,-,-,39
2022,Zimbabwe,ZWE,Netherlands (Kingdom of the),NLD,-,-,-,5
2022,Afghanistan,AFG,Afghanistan,AFG,-,236166,-,-
2022,Central African Rep.,CAF,Central African Rep.,CAF,-,404628,-,-
2022,Cameroon,CMR,Cameroon,CMR,-,38159,-,-
2022,Dem. Rep. of the Congo,COD,Dem. Rep. of the Congo,COD,-,1216942,-,-
2022,Ethiopia,ETH,Ethiopia,ETH,-,1880000,-,-
2022,Iraq,IRQ,Iraq,IRQ,-,30138,-,-
2022,Libya,LBY,Libya,LBY,-,22376,-,-
2022,Sri Lanka,LKA,Sri Lanka,LKA,-,227,-,-
2022,Mali,MLI,Mali,MLI,-,64642,-,-
2022,Mozambique,MOZ,Mozambique,MOZ,-,270502,-,-
2022,Myanmar,MMR,Myanmar,MMR,-,325206,-,-
2022,Nigeria,NGA,Nigeria,NGA,-,139622,-,-
2022,Pakistan,PAK,Pakistan,PAK,-,98898,-,-
2022,Philippines,PHL,Philippines,PHL,-,118120,-,-
2022,Somalia,SOM,Somalia,SOM,-,607256,-,-
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,Serbia and Kosovo: S/RES/1244 (1999),SRB,-,191,-,-
2022,Syrian Arab Rep.,SYR,Syrian Arab Rep.,SYR,-,255093,-,-
2022,Ukraine,UKR,Ukraine,UKR,-,2616000,-,-
2023,Afghanistan,AFG,Australia,AUS,75,-,5848,70
2023,Afghanistan,AFG,Azerbaijan,AZE,8,-,-,8
2023,Afghanistan,AFG,India,IND,62,-,-,18
2023,Afghanistan,AFG,Iran (Islamic Rep. of),IRN,516,-,-,-
2023,Afghanistan,AFG,Nepal,NPL,9,-,-,-
2023,Afghanistan,AFG,Pakistan,PAK,56797,-,-,-
2023,Afghanistan,AFG,Papua New Guinea,PNG,9,-,-,-
2023,Afghanistan,AFG,Russian Federation,RUS,21,-,-,-
2023,Afghanistan,AFG,Tajikistan,TJK,33,-,-,-
2023,Burundi,BDI,Chad,TCD,6,-,-,-
2023,Burundi,BDI,Dem. Rep. of the Congo,COD,4534,-,-,-
2023,Burundi,BDI,Kenya,KEN,385,-,-,-
2023,Burundi,BDI,Malawi,MWI,225,-,-,-
2023,Burundi,BDI,Mozambique,MOZ,58,-,-,-
2023,Burundi,BDI,South Africa,ZAF,128,-,-,-
2023,Burundi,BDI,Rwanda,RWA,325,-,-,-
2023,Burundi,BDI,United Rep. of Tanzania,TZA,19527,-,-,-
2023,Burundi,BDI,Uganda,UGA,1475,-,-,-
2023,Central African Rep.,CAF,Burkina Faso,BFA,10,-,-,-
2023,Central African Rep.,CAF,Chad,TCD,5617,-,-,-
2023,Central African Rep.,CAF,Cameroon,CMR,1717,-,-,-
2023,Central African Rep.,CAF,Dem. Rep. of the Congo,COD,2382,-,-,-
2023,Central African Rep.,CAF,Comoros,COM,5,-,-,-
2023,Central African Rep.,CAF,Mali,MLI,12,-,-,-
2023,Central African Rep.,CAF,Sudan,SDN,4701,-,-,-
2023,Central African Rep.,CAF,Togo,TGO,5,-,-,-
2023,Cameroon,CMR,Chad,TCD,2044,-,-,-
2023,Cameroon,CMR,Nigeria,NGA,14,-,-,-
2023,Dem. Rep. of the Congo,COD,Angola,AGO,609,-,-,-
2023,Dem. Rep. of the Congo,COD,Central African Rep.,CAF,11,-,-,-
2023,Dem. Rep. of the Congo,COD,Guinea,GIN,5,-,-,-
2023,Dem. Rep. of the Congo,COD,Namibia,NAM,183,-,-,-
2023,Dem. Rep. of the Congo,COD,South Africa,ZAF,219,-,-,-
2023,Dem. Rep. of the Congo,COD,Eswatini,SWZ,13,-,-,-
2023,Dem. Rep. of the Congo,COD,Zambia,ZMB,768,-,-,-
2023,Colombia,COL,Venezuela (Bolivarian Republic of),VEN,5,-,-,-
2023,Ethiopia,ETH,Somalia,SOM,5,-,-,-
2023,Ethiopia,ETH,Sudan,SDN,5567,-,-,-
2023,Ethiopia,ETH,Yemen,YEM,615,-,-,-
2023,Cote d'Ivoire,CIV,Cameroon,CMR,5,-,-,-
2023,Cote d'Ivoire,CIV,Mauritania,MRT,15,-,-,-
2023,Cote d'Ivoire,CIV,Nigeria,NGA,7,-,-,-
2023,Indonesia,IDN,China, Hong Kong SAR,HKG,5,-,-,-
2023,Iran (Islamic Rep. of),IRN,Australia,AUS,10,-,390,219
2023,Iran (Islamic Rep. of),IRN,India,IND,5,-,-,-
2023,Iran (Islamic Rep. of),IRN,Papua New Guinea,PNG,9,-,-,-
2023,Iraq,IRQ,Australia,AUS,13,-,2630,67
2023,Iraq,IRQ,India,IND,5,-,-,-
2023,Iraq,IRQ,Indonesia,IDN,11,-,-,-
2023,Iraq,IRQ,Iran (Islamic Rep. of),IRN,5,-,-,-
2023,Iraq,IRQ,Jordan,JOR,48,-,-,-
2023,Iraq,IRQ,Unknown ,UNK,72,-,-,-
2023,Libya,LBY,India,IND,5,-,-,-
2023,Sri Lanka,LKA,India,IND,327,-,-,-
2023,Sri Lanka,LKA,Indonesia,IDN,19,-,-,-
2023,Mali,MLI,Burkina Faso,BFA,306,-,-,-
2023,Mali,MLI,Mauritania,MRT,238,-,-,-
2023,Mali,MLI,Niger,NER,30,-,-,-
2023,Myanmar,MMR,Australia,AUS,5,-,1593,7
2023,Myanmar,MMR,India,IND,5,-,-,-
2023,Nigeria,NGA,Chad,TCD,226,-,-,-
2023,Nigeria,NGA,Cameroon,CMR,3926,-,-,-
2023,Nigeria,NGA,Niger,NER,27595,-,-,-
2023,Pakistan,PAK,Australia,AUS,26,-,232,91
2023,Pakistan,PAK,Indonesia,IDN,5,-,-,-
2023,Pakistan,PAK,Papua New Guinea,PNG,5,-,-,-
2023,Russian Federation,RUS,Philippines,PHL,5,-,-,-
2023,Rwanda,RWA,Angola,AGO,5,-,-,-
2023,Rwanda,RWA,Dem. Rep. of the Congo,COD,1924,-,-,-
2023,Rwanda,RWA,Mozambique,MOZ,32,-,-,-
2023,Somalia,SOM,Egypt,EGY,5,-,-,-
2023,Somalia,SOM,Australia,AUS,7,-,29,24
2023,Somalia,SOM,China,CHN,5,-,-,-
2023,Somalia,SOM,India,IND,17,-,-,-
2023,Somalia,SOM,Libya,LBY,23,-,-,-
2023,Somalia,SOM,Pakistan,PAK,5,-,-,-
2023,Somalia,SOM,Yemen,YEM,1814,-,-,-
2023,Serbia and Kosovo: S/RES/1244 (1999),SRB,North Macedonia,MKD,5,-,-,11
2023,Serbia and Kosovo: S/RES/1244 (1999),SRB,Montenegro,MNE,7,-,-,-
2023,South Sudan,SSD,Central African Rep.,CAF,1263,-,-,-
2023,South Sudan,SSD,Dem. Rep. of the Congo,COD,1583,-,-,-
2023,South Sudan,SSD,Ethiopia,ETH,111076,-,-,-
2023,South Sudan,SSD,Kenya,KEN,4241,-,-,-
2023,South Sudan,SSD,Sudan,SDN,386793,-,-,-
2023,South Sudan,SSD,Uganda,UGA,22250,-,-,-
2023,Stateless,XXA,Australia,AUS,6,-,74,17
2023,Sudan,SDN,Australia,AUS,5,-,30,14
2023,Sudan,SDN,Chad,TCD,2050,-,-,-
2023,Sudan,SDN,Ethiopia,ETH,517,-,-,-
2023,Sudan,SDN,Jordan,JOR,11,-,-,-
2023,Sudan,SDN,South Sudan,SSD,14655,-,-,-
2023,Syrian Arab Rep.,SYR,Egypt,EGY,836,-,-,-
2023,Syrian Arab Rep.,SYR,Iraq,IRQ,2338,-,-,-
2023,Syrian Arab Rep.,SYR,Jordan,JOR,4383,-,-,25
2023,Syrian Arab Rep.,SYR,Lebanon,LBN,10130,-,-,-
2023,Syrian Arab Rep.,SYR,Türkiye,TUR,19865,-,-,-
2023,Ukraine,UKR,Australia,AUS,50,-,-,-
2023,Ukraine,UKR,Austria,AUT,5736,-,-,-
2023,Ukraine,UKR,Belgium,BEL,5155,-,-,-
2023,Ukraine,UKR,Belarus,BLR,2500,-,-,-
2023,Ukraine,UKR,Bulgaria,BGR,4677,-,-,-
2023,Ukraine,UKR,Canada,CAN,5122,-,-,145
2023,Ukraine,UKR,Cyprus,CYP,1303,-,-,-
2023,Ukraine,UKR,Czechia,CZE,25634,-,-,-
2023,Ukraine,UKR,Denmark,DNK,2462,-,-,-
2023,Ukraine,UKR,Estonia,EST,2840,-,-,-
2023,Ukraine,UKR,Finland,FIN,4350,-,-,-
2023,Ukraine,UKR,France,FRA,4670,-,-,17
2023,Ukraine,UKR,United Kingdom of Great Britain and Northern Ireland,GBR,15384,-,-,-
2023,Ukraine,UKR,Georgia,GEO,1663,-,-,10
2023,Ukraine,UKR,Germany,DEU,75175,-,-,-
2023,Ukraine,UKR,Greece,GRC,1852,-,-,-
2023,Ukraine,UKR,Croatia,HRV,1626,-,-,-
2023,Ukraine,UKR,Hungary,HUN,3932,-,-,-
2023,Ukraine,UKR,Ireland,IRL,6887,-,-,10
2023,Ukraine,UKR,Italy,ITA,11279,-,-,-
2023,Ukraine,UKR,Lithuania,LTU,5297,-,-,-
2023,Ukraine,UKR,Latvia,LVA,3234,-,-,-
2023,Ukraine,UKR,North Macedonia,MKD,1253,-,-,-
2023,Ukraine,UKR,Rep. of Moldova,MDA,8259,-,-,-
2023,Ukraine,UKR,Montenegro,MNE,3979,-,-,-
2023,Ukraine,UKR,Netherlands (Kingdom of the),NLD,7215,-,-,5
2023,Ukraine,UKR,Norway,NOR,4552,-,-,-
2023,Ukraine,UKR,Poland,POL,65475,-,-,-
2023,Ukraine,UKR,Portugal,PRT,3532,-,-,-
2023,Ukraine,UKR,Romania,ROU,5582,-,-,-
2023,Ukraine,UKR,Spain,ESP,13105,-,26,-
2023,Ukraine,UKR,Slovakia,SVK,8559,-,-,-
2023,Ukraine,UKR,Sweden,SWE,2977,-,-,-
2023,Ukraine,UKR,Switzerland,CHE,4549,-,-,-
2023,Ukraine,UKR,Unknown ,UNK,4708,-,-,-
2023,Western Sahara,ESH,Cuba,CUB,6,-,-,-
2023,Yemen,YEM,Jordan,JOR,11,-,-,-
2023,Afghanistan,AFG,Canada,CAN,-,-,16607,305
2023,Afghanistan,AFG,Finland,FIN,-,-,762,-
2023,Afghanistan,AFG,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,108,-
2023,Afghanistan,AFG,Germany,DEU,-,-,99,-
2023,Afghanistan,AFG,Italy,ITA,-,-,163,-
2023,Afghanistan,AFG,Netherlands (Kingdom of the),NLD,-,-,24,394
2023,Afghanistan,AFG,Norway,NOR,-,-,42,-
2023,Afghanistan,AFG,New Zealand,NZL,-,-,242,-
2023,Afghanistan,AFG,Sweden,SWE,-,-,10,-
2023,Afghanistan,AFG,Switzerland,CHE,-,-,210,-
2023,Afghanistan,AFG,United States of America,USA,-,-,8591,-
2023,Algeria,DZA,Canada,CAN,-,-,5,15
2023,Algeria,DZA,United States of America,USA,-,-,5,-
2023,Egypt,EGY,Australia,AUS,-,-,7,29
2023,Egypt,EGY,Canada,CAN,-,-,90,165
2023,Egypt,EGY,Spain,ESP,-,-,5,-
2023,Egypt,EGY,United States of America,USA,-,-,5,-
2023,Armenia,ARM,United States of America,USA,-,-,236,-
2023,Burundi,BDI,Australia,AUS,-,-,95,-
2023,Burundi,BDI,Canada,CAN,-,-,354,115
2023,Burundi,BDI,Denmark,DNK,-,-,5,-
2023,Burundi,BDI,France,FRA,-,-,20,17
2023,Burundi,BDI,Germany,DEU,-,-,5,-
2023,Burundi,BDI,United States of America,USA,-,-,377,-
2023,Bangladesh,BGD,Canada,CAN,-,-,7,160
2023,Bhutan,BTN,Australia,AUS,-,-,11,-
2023,Bhutan,BTN,Canada,CAN,-,-,8,-
2023,Bhutan,BTN,United States of America,USA,-,-,7,-
2023,Belarus,BLR,United States of America,USA,-,-,198,-
2023,Cambodia,KHM,Australia,AUS,-,-,16,7
2023,Cambodia,KHM,Canada,CAN,-,-,7,-
2023,Cambodia,KHM,United States of America,USA,-,-,14,-
2023,Central African Rep.,CAF,Canada,CAN,-,-,324,-
2023,Central African Rep.,CAF,France,FRA,-,-,520,25
2023,Central African Rep.,CAF,Germany,DEU,-,-,5,-
2023,Central African Rep.,CAF,United States of America,USA,-,-,707,-
2023,Chad,TCD,Australia,AUS,-,-,5,-
2023,Chad,TCD,Canada,CAN,-,-,5,20
2023,China,CHN,Canada,CAN,-,-,42,370
2023,China,CHN,United States of America,USA,-,-,15,-
2023,Cameroon,CMR,Canada,CAN,-,-,46,80
2023,Cameroon,CMR,United States of America,USA,-,-,44,-
2023,Congo,COG,Canada,CAN,-,-,26,-
2023,Dem. Rep. of the Congo,COD,Australia,AUS,-,-,1138,12
2023,Dem. Rep. of the Congo,COD,Belgium,BEL,-,-,154,-
2023,Dem. Rep. of the Congo,COD,Canada,CAN,-,-,3654,70
2023,Dem. Rep. of the Congo,COD,Denmark,DNK,-,-,149,-
2023,Dem. Rep. of the Congo,COD,Finland,FIN,-,-,183,-
2023,Dem. Rep. of the Congo,COD,France,FRA,-,-,225,222
2023,Dem. Rep. of the Congo,COD,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,12,-
2023,Dem. Rep. of the Congo,COD,Germany,DEU,-,-,6,-
2023,Dem. Rep. of the Congo,COD,Iceland,ISL,-,-,5,-
2023,Dem. Rep. of the Congo,COD,Netherlands (Kingdom of the),NLD,-,-,123,42
2023,Dem. Rep. of the Congo,COD,Norway,NOR,-,-,702,-
2023,Dem. Rep. of the Congo,COD,New Zealand,NZL,-,-,112,-
2023,Dem. Rep. of the Congo,COD,Sweden,SWE,-,-,185,-
2023,Dem. Rep. of the Congo,COD,United States of America,USA,-,-,22055,-
2023,Colombia,COL,Australia,AUS,-,-,101,5
2023,Colombia,COL,Canada,CAN,-,-,210,600
2023,Colombia,COL,New Zealand,NZL,-,-,166,-
2023,Colombia,COL,United States of America,USA,-,-,1302,-
2023,Cuba,CUB,Australia,AUS,-,-,15,-
2023,Cuba,CUB,Canada,CAN,-,-,33,25
2023,Cuba,CUB,United States of America,USA,-,-,93,-
2023,Ecuador,ECU,Australia,AUS,-,-,7,-
2023,Ecuador,ECU,Canada,CAN,-,-,12,5
2023,Ecuador,ECU,New Zealand,NZL,-,-,5,-
2023,Eritrea,ERI,Australia,AUS,-,-,95,5
2023,Eritrea,ERI,Belgium,BEL,-,-,8,-
2023,Eritrea,ERI,Canada,CAN,-,-,9241,110
2023,Eritrea,ERI,Finland,FIN,-,-,54,-
2023,Eritrea,ERI,France,FRA,-,-,120,21
2023,Eritrea,ERI,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,7,-
2023,Eritrea,ERI,Germany,DEU,-,-,209,-
2023,Eritrea,ERI,Netherlands (Kingdom of the),NLD,-,-,88,2359
2023,Eritrea,ERI,Norway,NOR,-,-,136,-
2023,Eritrea,ERI,New Zealand,NZL,-,-,63,-
2023,Eritrea,ERI,Portugal,PRT,-,-,6,-
2023,Eritrea,ERI,Sweden,SWE,-,-,54,-
2023,Eritrea,ERI,United States of America,USA,-,-,1158,-
2023,Ethiopia,ETH,Australia,AUS,-,-,324,40
2023,Ethiopia,ETH,Canada,CAN,-,-,2015,240
2023,Ethiopia,ETH,France,FRA,-,-,15,13
2023,Ethiopia,ETH,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,20,-
2023,Ethiopia,ETH,Germany,DEU,-,-,10,-
2023,Ethiopia,ETH,United States of America,USA,-,-,445,-
2023,Palestinian,PSE,Australia,AUS,-,-,5,-
2023,Palestinian,PSE,Canada,CAN,-,-,119,155
2023,Palestinian,PSE,France,FRA,-,-,5,-
2023,Palestinian,PSE,Germany,DEU,-,-,5,-
2023,Palestinian,PSE,United States of America,USA,-,-,66,-
2023,Georgia,GEO,United States of America,USA,-,-,24,-
2023,Guatemala,GTM,Canada,CAN,-,-,27,20
2023,Guatemala,GTM,United States of America,USA,-,-,2178,-
2023,Guinea,GIN,Canada,CAN,-,-,19,10
2023,Guinea,GIN,United States of America,USA,-,-,43,-
2023,Guyana,GUY,Canada,CAN,-,-,5,10
2023,Guyana,GUY,United States of America,USA,-,-,5,-
2023,Haiti,HTI,Canada,CAN,-,-,25,195
2023,Haiti,HTI,United States of America,USA,-,-,99,-
2023,Honduras,HND,Canada,CAN,-,-,76,55
2023,Honduras,HND,United States of America,USA,-,-,681,-
2023,Cote d'Ivoire,CIV,Canada,CAN,-,-,33,-
2023,Cote d'Ivoire,CIV,United States of America,USA,-,-,48,-
2023,India,IND,Australia,AUS,-,-,60,13
2023,India,IND,Canada,CAN,-,-,9,345
2023,India,IND,United States of America,USA,-,-,7,-
2023,Indonesia,IDN,Australia,AUS,-,-,5,8
2023,Indonesia,IDN,Canada,CAN,-,-,5,5
2023,Indonesia,IDN,United States of America,USA,-,-,8,-
2023,Iran (Islamic Rep. of),IRN,Canada,CAN,-,-,546,1010
2023,Iran (Islamic Rep. of),IRN,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,9,-
2023,Iran (Islamic Rep. of),IRN,Italy,ITA,-,-,6,-
2023,Iran (Islamic Rep. of),IRN,New Zealand,NZL,-,-,76,-
2023,Iran (Islamic Rep. of),IRN,Portugal,PRT,-,-,48,-
2023,Iran (Islamic Rep. of),IRN,United States of America,USA,-,-,849,-
2023,Iraq,IRQ,Canada,CAN,-,-,1644,105
2023,Iraq,IRQ,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,44,-
2023,Iraq,IRQ,Germany,DEU,-,-,10,-
2023,Iraq,IRQ,New Zealand,NZL,-,-,28,-
2023,Iraq,IRQ,Portugal,PRT,-,-,87,-
2023,Iraq,IRQ,United States of America,USA,-,-,1587,-
2023,Israel,ISR,Canada,CAN,-,-,5,-
2023,Jamaica,JAM,Canada,CAN,-,-,5,40
2023,Jamaica,JAM,United States of America,USA,-,-,13,-
2023,Jordan,JOR,Australia,AUS,-,-,29,14
2023,Jordan,JOR,Canada,CAN,-,-,13,140
2023,Jordan,JOR,United States of America,USA,-,-,8,-
2023,Kazakhstan,KAZ,United States of America,USA,-,-,148,-
2023,Kenya,KEN,Australia,AUS,-,-,31,5
2023,Kenya,KEN,United States of America,USA,-,-,8,-
2023,Kyrgyzstan,KGZ,New Zealand,NZL,-,-,5,-
2023,Kyrgyzstan,KGZ,United States of America,USA,-,-,180,-
2023,Liberia,LBR,Canada,CAN,-,-,9,10
2023,Liberia,LBR,United States of America,USA,-,-,13,-
2023,Libya,LBY,Canada,CAN,-,-,5,70
2023,Lebanon,LBN,Australia,AUS,-,-,64,43
2023,Lebanon,LBN,Canada,CAN,-,-,12,70
2023,Sri Lanka,LKA,Australia,AUS,-,-,5,24
2023,Sri Lanka,LKA,Canada,CAN,-,-,16,260
2023,Sri Lanka,LKA,New Zealand,NZL,-,-,30,-
2023,Sri Lanka,LKA,United States of America,USA,-,-,22,-
2023,Lithuania,LTU,United States of America,USA,-,-,5,-
2023,Rep. of Moldova,MDA,United States of America,USA,-,-,619,-
2023,Mali,MLI,Canada,CAN,-,-,47,-
2023,Mali,MLI,United States of America,USA,-,-,46,-
2023,Malaysia,MYS,Australia,AUS,-,-,108,46
2023,Malawi,MWI,Australia,AUS,-,-,14,-
2023,Myanmar,MMR,Canada,CAN,-,-,146,-
2023,Myanmar,MMR,Norway,NOR,-,-,9,-
2023,Myanmar,MMR,New Zealand,NZL,-,-,144,-
2023,Myanmar,MMR,Sweden,SWE,-,-,5,-
2023,Myanmar,MMR,United States of America,USA,-,-,6587,-
2023,Namibia,NAM,United States of America,USA,-,-,5,-
2023,Nepal,NPL,Australia,AUS,-,-,11,5
2023,Nepal,NPL,United States of America,USA,-,-,15,-
2023,Nicaragua,NIC,Canada,CAN,-,-,7,75
2023,Nicaragua,NIC,Spain,ESP,-,-,165,-
2023,Nicaragua,NIC,United States of America,USA,-,-,628,-
2023,Nigeria,NGA,Canada,CAN,-,-,140,865
2023,Nigeria,NGA,France,FRA,-,-,15,-
2023,Nigeria,NGA,United States of America,USA,-,-,9,-
2023,Pakistan,PAK,Canada,CAN,-,-,497,595
2023,Pakistan,PAK,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,17,-
2023,Pakistan,PAK,Germany,DEU,-,-,5,-
2023,Pakistan,PAK,Netherlands (Kingdom of the),NLD,-,-,26,191
2023,Pakistan,PAK,New Zealand,NZL,-,-,104,-
2023,Pakistan,PAK,United States of America,USA,-,-,674,-
2023,Peru,PER,United States of America,USA,-,-,5,-
2023,Philippines,PHL,Canada,CAN,-,-,8,10
2023,Papua New Guinea,PNG,New Zealand,NZL,-,-,11,-
2023,South Africa,ZAF,Canada,CAN,-,-,8,35
2023,Russian Federation,RUS,Spain,ESP,-,-,5,-
2023,Russian Federation,RUS,United States of America,USA,-,-,344,-
2023,Rwanda,RWA,Canada,CAN,-,-,111,80
2023,Rwanda,RWA,United States of America,USA,-,-,104,-
2023,El Salvador,SLV,Australia,AUS,-,-,58,-
2023,El Salvador,SLV,Canada,CAN,-,-,41,95
2023,El Salvador,SLV,United States of America,USA,-,-,1196,-
2023,Saudi Arabia,SAU,Australia,AUS,-,-,12,14
2023,Senegal,SEN,Canada,CAN,-,-,21,5
2023,Senegal,SEN,United States of America,USA,-,-,77,-
2023,Sierra Leone,SLE,Canada,CAN,-,-,5,10
2023,Somalia,SOM,Canada,CAN,-,-,4317,60
2023,Somalia,SOM,Finland,FIN,-,-,5,-
2023,Somalia,SOM,France,FRA,-,-,80,9
2023,Somalia,SOM,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,76,-
2023,Somalia,SOM,Germany,DEU,-,-,240,-
2023,Somalia,SOM,Netherlands (Kingdom of the),NLD,-,-,17,354
2023,Somalia,SOM,New Zealand,NZL,-,-,144,-
2023,Somalia,SOM,Sweden,SWE,-,-,10,-
2023,Somalia,SOM,United States of America,USA,-,-,2013,-
2023,Viet Nam,VNM,Australia,AUS,-,-,5,6
2023,Viet Nam,VNM,Canada,CAN,-,-,39,10
2023,Viet Nam,VNM,New Zealand,NZL,-,-,7,-
2023,Viet Nam,VNM,United States of America,USA,-,-,92,-
2023,South Sudan,SSD,Australia,AUS,-,-,5,-
2023,South Sudan,SSD,Canada,CAN,-,-,288,-
2023,South Sudan,SSD,France,FRA,-,-,65,-
2023,South Sudan,SSD,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,14,-
2023,South Sudan,SSD,Germany,DEU,-,-,189,-
2023,South Sudan,SSD,Netherlands (Kingdom of the),NLD,-,-,14,5
2023,South Sudan,SSD,Norway,NOR,-,-,19,-
2023,South Sudan,SSD,Portugal,PRT,-,-,5,-
2023,South Sudan,SSD,Sweden,SWE,-,-,39,-
2023,South Sudan,SSD,United States of America,USA,-,-,852,-
2023,Stateless,XXA,Canada,CAN,-,-,400,125
2023,Stateless,XXA,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,70,-
2023,Stateless,XXA,Japan,JPN,-,-,7,-
2023,Stateless,XXA,Rep. of Korea,KOR,-,-,5,-
2023,Sudan,SDN,Belgium,BEL,-,-,26,-
2023,Sudan,SDN,Canada,CAN,-,-,900,335
2023,Sudan,SDN,Finland,FIN,-,-,52,-
2023,Sudan,SDN,France,FRA,-,-,260,98
2023,Sudan,SDN,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,48,-
2023,Sudan,SDN,Germany,DEU,-,-,456,-
2023,Sudan,SDN,Netherlands (Kingdom of the),NLD,-,-,40,107
2023,Sudan,SDN,Norway,NOR,-,-,128,-
2023,Sudan,SDN,New Zealand,NZL,-,-,11,-
2023,Sudan,SDN,Portugal,PRT,-,-,24,-
2023,Sudan,SDN,Sweden,SWE,-,-,32,-
2023,Sudan,SDN,Switzerland,CHE,-,-,5,-
2023,Sudan,SDN,United States of America,USA,-,-,1861,-
2023,Syrian Arab Rep.,SYR,Australia,AUS,-,-,1388,25
2023,Syrian Arab Rep.,SYR,Belgium,BEL,-,-,81,-
2023,Syrian Arab Rep.,SYR,Bulgaria,BGR,-,-,103,-
2023,Syrian Arab Rep.,SYR,Canada,CAN,-,-,8398,60
2023,Syrian Arab Rep.,SYR,Finland,FIN,-,-,229,-
2023,Syrian Arab Rep.,SYR,France,FRA,-,-,1495,299
2023,Syrian Arab Rep.,SYR,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,302,-
2023,Syrian Arab Rep.,SYR,Germany,DEU,-,-,3279,-
2023,Syrian Arab Rep.,SYR,Ireland,IRL,-,-,134,655
2023,Syrian Arab Rep.,SYR,Italy,ITA,-,-,12,-
2023,Syrian Arab Rep.,SYR,Rep. of Korea,KOR,-,-,5,-
2023,Syrian Arab Rep.,SYR,Netherlands (Kingdom of the),NLD,-,-,457,7720
2023,Syrian Arab Rep.,SYR,Norway,NOR,-,-,1032,-
2023,Syrian Arab Rep.,SYR,New Zealand,NZL,-,-,295,-
2023,Syrian Arab Rep.,SYR,Portugal,PRT,-,-,104,-
2023,Syrian Arab Rep.,SYR,Romania,ROU,-,-,154,-
2023,Syrian Arab Rep.,SYR,Spain,ESP,-,-,933,-
2023,Syrian Arab Rep.,SYR,Slovenia,SVN,-,-,23,-
2023,Syrian Arab Rep.,SYR,Sweden,SWE,-,-,137,-
2023,Syrian Arab Rep.,SYR,Switzerland,CHE,-,-,158,-
2023,Syrian Arab Rep.,SYR,United States of America,USA,-,-,14669,-
2023,United Rep. of Tanzania,TZA,Australia,AUS,-,-,12,-
2023,United Rep. of Tanzania,TZA,United States of America,USA,-,-,5,-
2023,Thailand,THA,Australia,AUS,-,-,195,5
2023,Tajikistan,TJK,Canada,CAN,-,-,11,5
2023,Tajikistan,TJK,United States of America,USA,-,-,5,-
